"feature","ref_CI","permuted_CI","algo","model"
"KANSL1",0.599547241660544,0.599608617920164,"Ridge","all_gen"
"KDM6A",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"KDM6A",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"KDM6A",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"KDM6A",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"KIT",0.599547241660544,0.603214353484306,"Ridge","all_gen"
"KIT",0.599547241660544,0.593239658037417,"Ridge","all_gen"
"KIT",0.599547241660544,0.59787256025533,"Ridge","all_gen"
"KIT",0.599547241660544,0.592496440366332,"Ridge","all_gen"
"KMT2C",0.599547241660544,0.601191043434359,"Ridge","all_gen"
"KMT2C",0.599547241660544,0.599757510406448,"Ridge","all_gen"
"KMT2C",0.599547241660544,0.600566365247531,"Ridge","all_gen"
"KMT2C",0.599547241660544,0.599338552802759,"Ridge","all_gen"
"KMT2D",0.599547241660544,0.599768569623274,"Ridge","all_gen"
"KMT2D",0.599547241660544,0.599411610659373,"Ridge","all_gen"
"KMT2D",0.599547241660544,0.60018661759441,"Ridge","all_gen"
"KMT2D",0.599547241660544,0.599781017226629,"Ridge","all_gen"
"KMT2E",0.599547241660544,0.599675404099703,"Ridge","all_gen"
"KMT2E",0.599547241660544,0.599853356952281,"Ridge","all_gen"
"KMT2E",0.599547241660544,0.599903243116495,"Ridge","all_gen"
"KMT2E",0.599547241660544,0.599954230414853,"Ridge","all_gen"
"KRAS",0.599547241660544,0.598305832602877,"Ridge","all_gen"
"KRAS",0.599547241660544,0.600131321510276,"Ridge","all_gen"
"KRAS",0.599547241660544,0.601084999428854,"Ridge","all_gen"
"KRAS",0.599547241660544,0.59926673970648,"Ridge","all_gen"
"LUC7L2",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"LUC7L2",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"LUC7L2",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"LUC7L2",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"MED12",0.599547241660544,0.59904617775011,"Ridge","all_gen"
"MED12",0.599547241660544,0.599644524468303,"Ridge","all_gen"
"MED12",0.599547241660544,0.59944833108927,"Ridge","all_gen"
"MED12",0.599547241660544,0.599172520924163,"Ridge","all_gen"
"MLL",0.599547241660544,0.597875097651398,"Ridge","all_gen"
"MLL",0.599547241660544,0.596620187731631,"Ridge","all_gen"
"MLL",0.599547241660544,0.601765260952202,"Ridge","all_gen"
"MLL",0.599547241660544,0.604160179837692,"Ridge","all_gen"
"MPL",0.599547241660544,0.600060370171153,"Ridge","all_gen"
"MPL",0.599547241660544,0.601152790991741,"Ridge","all_gen"
"MPL",0.599547241660544,0.598501786604922,"Ridge","all_gen"
"MPL",0.599547241660544,0.600806220989101,"Ridge","all_gen"
"MYC",0.599547241660544,0.597795815993107,"Ridge","all_gen"
"MYC",0.599547241660544,0.602376438276929,"Ridge","all_gen"
"MYC",0.599547241660544,0.599785709015586,"Ridge","all_gen"
"MYC",0.599547241660544,0.597749999237681,"Ridge","all_gen"
"NF1",0.599547241660544,0.600470614452493,"Ridge","all_gen"
"NF1",0.599547241660544,0.599719784593203,"Ridge","all_gen"
"NF1",0.599547241660544,0.599906833771309,"Ridge","all_gen"
"NF1",0.599547241660544,0.599815391762048,"Ridge","all_gen"
"NFE2",0.599547241660544,0.596912084030304,"Ridge","all_gen"
"NFE2",0.599547241660544,0.600613761891075,"Ridge","all_gen"
"NFE2",0.599547241660544,0.597638545312257,"Ridge","all_gen"
"NFE2",0.599547241660544,0.597213124529903,"Ridge","all_gen"
"NOTCH1",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"NOTCH1",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"NOTCH1",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"NOTCH1",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"NPM1",0.599547241660544,0.596445825533866,"Ridge","all_gen"
"NPM1",0.599547241660544,0.615035650888901,"Ridge","all_gen"
"NPM1",0.599547241660544,0.607235408121926,"Ridge","all_gen"
"NPM1",0.599547241660544,0.607706071154936,"Ridge","all_gen"
"NRAS_other",0.599547241660544,0.599702501574698,"Ridge","all_gen"
"NRAS_other",0.599547241660544,0.599274543396276,"Ridge","all_gen"
"NRAS_other",0.599547241660544,0.599382693919271,"Ridge","all_gen"
"NRAS_other",0.599547241660544,0.599036554795209,"Ridge","all_gen"
"NRAS_p.G12_13",0.599547241660544,0.600535677117721,"Ridge","all_gen"
"NRAS_p.G12_13",0.599547241660544,0.600327371263116,"Ridge","all_gen"
"NRAS_p.G12_13",0.599547241660544,0.600310471247792,"Ridge","all_gen"
"NRAS_p.G12_13",0.599547241660544,0.601494286202244,"Ridge","all_gen"
"NRAS_p.Q61_62",0.599547241660544,0.600609788233081,"Ridge","all_gen"
"NRAS_p.Q61_62",0.599547241660544,0.59835787315998,"Ridge","all_gen"
"NRAS_p.Q61_62",0.599547241660544,0.599697666159549,"Ridge","all_gen"
"NRAS_p.Q61_62",0.599547241660544,0.600720284650554,"Ridge","all_gen"
"PDS5B",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"PDS5B",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"PDS5B",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"PDS5B",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"PHF6",0.599547241660544,0.599991668975713,"Ridge","all_gen"
"PHF6",0.599547241660544,0.600931175776626,"Ridge","all_gen"
"PHF6",0.599547241660544,0.599507169952821,"Ridge","all_gen"
"PHF6",0.599547241660544,0.598959236028216,"Ridge","all_gen"
"PPFIA2",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"PPFIA2",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"PPFIA2",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"PPFIA2",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"PRPF8",0.599547241660544,0.598895035120143,"Ridge","all_gen"
"PRPF8",0.599547241660544,0.598249626886189,"Ridge","all_gen"
"PRPF8",0.599547241660544,0.600250962128676,"Ridge","all_gen"
"PRPF8",0.599547241660544,0.598057981669921,"Ridge","all_gen"
"PTEN",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"PTEN",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"PTEN",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"PTEN",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"PTPN11",0.599547241660544,0.595911344595964,"Ridge","all_gen"
"PTPN11",0.599547241660544,0.600425994582005,"Ridge","all_gen"
"PTPN11",0.599547241660544,0.598259058339501,"Ridge","all_gen"
"PTPN11",0.599547241660544,0.599777091444033,"Ridge","all_gen"
"PTPRF",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"PTPRF",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"PTPRF",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"PTPRF",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"PTPRT",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"PTPRT",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"PTPRT",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"PTPRT",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"RAD21",0.599547241660544,0.597392465769009,"Ridge","all_gen"
"RAD21",0.599547241660544,0.597823966726848,"Ridge","all_gen"
"RAD21",0.599547241660544,0.602490477473819,"Ridge","all_gen"
"RAD21",0.599547241660544,0.599822190068496,"Ridge","all_gen"
"RIT1",0.599547241660544,0.598308609375933,"Ridge","all_gen"
"RIT1",0.599547241660544,0.595934133285183,"Ridge","all_gen"
"RIT1",0.599547241660544,0.597249605582813,"Ridge","all_gen"
"RIT1",0.599547241660544,0.59486014449264,"Ridge","all_gen"
"RUNX1",0.599547241660544,0.59245191624664,"Ridge","all_gen"
"RUNX1",0.599547241660544,0.598849601367897,"Ridge","all_gen"
"RUNX1",0.599547241660544,0.597763212847396,"Ridge","all_gen"
"RUNX1",0.599547241660544,0.601169308003885,"Ridge","all_gen"
"S100B",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"S100B",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"S100B",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"S100B",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"SETBP1",0.599547241660544,0.599058050848695,"Ridge","all_gen"
"SETBP1",0.599547241660544,0.598289650718515,"Ridge","all_gen"
"SETBP1",0.599547241660544,0.593354941994643,"Ridge","all_gen"
"SETBP1",0.599547241660544,0.598429829882451,"Ridge","all_gen"
"SF1",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"SF1",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"SF1",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"SF1",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"SF3B1",0.599547241660544,0.592221061079803,"Ridge","all_gen"
"SF3B1",0.599547241660544,0.595846808560109,"Ridge","all_gen"
"SF3B1",0.599547241660544,0.5978480480518,"Ridge","all_gen"
"SF3B1",0.599547241660544,0.597883188593579,"Ridge","all_gen"
"SMC1A",0.599547241660544,0.599250414195926,"Ridge","all_gen"
"SMC1A",0.599547241660544,0.599320551653292,"Ridge","all_gen"
"SMC1A",0.599547241660544,0.599035070657886,"Ridge","all_gen"
"SMC1A",0.599547241660544,0.599219199436744,"Ridge","all_gen"
"SMC3",0.599547241660544,0.60023755701737,"Ridge","all_gen"
"SMC3",0.599547241660544,0.600708938181343,"Ridge","all_gen"
"SMC3",0.599547241660544,0.600080525713508,"Ridge","all_gen"
"SMC3",0.599547241660544,0.6000420817693,"Ridge","all_gen"
"SMG1",0.599547241660544,0.600237652768166,"Ridge","all_gen"
"SMG1",0.599547241660544,0.600299747158748,"Ridge","all_gen"
"SMG1",0.599547241660544,0.59910310159776,"Ridge","all_gen"
"SMG1",0.599547241660544,0.600299747158748,"Ridge","all_gen"
"SPP1",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"SPP1",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"SPP1",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"SPP1",0.599547241660544,0.599547241660544,"Ridge","all_gen"
"SRSF2",0.599547241660544,0.597991578493562,"Ridge","all_gen"
"SRSF2",0.599547241660544,0.601889545484161,"Ridge","all_gen"
"SRSF2",0.599547241660544,0.592628528588087,"Ridge","all_gen"
"SRSF2",0.599547241660544,0.600853569757247,"Ridge","all_gen"
"STAG2",0.599547241660544,0.597926228575949,"Ridge","all_gen"
"STAG2",0.599547241660544,0.602446336357307,"Ridge","all_gen"
"STAG2",0.599547241660544,0.599824775339962,"Ridge","all_gen"
"STAG2",0.599547241660544,0.603883843043212,"Ridge","all_gen"
"STAT5B",0.599547241660544,0.599657402950235,"Ridge","all_gen"
"STAT5B",0.599547241660544,0.599788246411655,"Ridge","all_gen"
"STAT5B",0.599547241660544,0.59941108403,"Ridge","all_gen"
"STAT5B",0.599547241660544,0.599180085236971,"Ridge","all_gen"
"SUZ12",0.599547241660544,0.599482561998496,"Ridge","all_gen"
"SUZ12",0.599547241660544,0.599398971554428,"Ridge","all_gen"
"SUZ12",0.599547241660544,0.599552077075694,"Ridge","all_gen"
"SUZ12",0.599547241660544,0.599498169378087,"Ridge","all_gen"
"TET2",0.599547241660544,0.592094861531943,"Ridge","all_gen"
"TET2",0.599547241660544,0.59569355941265,"Ridge","all_gen"
"TET2",0.599547241660544,0.594109218882554,"Ridge","all_gen"
"TET2",0.599547241660544,0.601328780953021,"Ridge","all_gen"
"TP53",0.599547241660544,0.568906747871402,"Ridge","all_gen"
"TP53",0.599547241660544,0.563531202487174,"Ridge","all_gen"
"TP53",0.599547241660544,0.557157694441664,"Ridge","all_gen"
"TP53",0.599547241660544,0.55800585498411,"Ridge","all_gen"
"U2AF1_p.S34",0.599547241660544,0.59753968261638,"Ridge","all_gen"
"U2AF1_p.S34",0.599547241660544,0.596276394502047,"Ridge","all_gen"
"U2AF1_p.S34",0.599547241660544,0.594543927492027,"Ridge","all_gen"
"U2AF1_p.S34",0.599547241660544,0.599256350745219,"Ridge","all_gen"
"U2AF1_p.Q157",0.599547241660544,0.595135667405362,"Ridge","all_gen"
"U2AF1_p.Q157",0.599547241660544,0.600807561500232,"Ridge","all_gen"
"U2AF1_p.Q157",0.599547241660544,0.60087300716864,"Ridge","all_gen"
"U2AF1_p.Q157",0.599547241660544,0.60056483323481,"Ridge","all_gen"
"WT1",0.599547241660544,0.59948538664695,"Ridge","all_gen"
"WT1",0.599547241660544,0.599871358101748,"Ridge","all_gen"
"WT1",0.599547241660544,0.599873751871624,"Ridge","all_gen"
"WT1",0.599547241660544,0.599607564661418,"Ridge","all_gen"
"ZRSR2",0.599547241660544,0.595043220012752,"Ridge","all_gen"
"ZRSR2",0.599547241660544,0.598827913812821,"Ridge","all_gen"
"ZRSR2",0.599547241660544,0.597613650105547,"Ridge","all_gen"
"ZRSR2",0.599547241660544,0.599802561155513,"Ridge","all_gen"
"ASXL1",0.645881543585715,0.640568924731334,"Ridge","all_gen"
"ASXL1",0.645881543585715,0.646691625663017,"Ridge","all_gen"
"ASXL1",0.645881543585715,0.648892282162435,"Ridge","all_gen"
"ASXL1",0.645881543585715,0.640839665504857,"Ridge","all_gen"
"ASXL2",0.645881543585715,0.648091539328488,"Ridge","all_gen"
"ASXL2",0.645881543585715,0.64617981567038,"Ridge","all_gen"
"ASXL2",0.645881543585715,0.64394710416382,"Ridge","all_gen"
"ASXL2",0.645881543585715,0.646393499504029,"Ridge","all_gen"
"ASXL3",0.645881543585715,0.645881543585715,"Ridge","all_gen"
"ASXL3",0.645881543585715,0.645881543585715,"Ridge","all_gen"
"ASXL3",0.645881543585715,0.645881543585715,"Ridge","all_gen"
"ASXL3",0.645881543585715,0.645881543585715,"Ridge","all_gen"
"ATRX",0.645881543585715,0.645299397416557,"Ridge","all_gen"
